sample_id,dataset,method,label,answer,num_nodes,num_edges,num_induced_nodes,num_induced_edges,num_candidates,num_selected,objective,mean_pairwise_similarity,latency_sec,selected_node_count,selected_edge_count,llm_eval_ready
213,explaGraphs,osrcd,support,support,5,4,5,4,8,1,0.9223970085354878,0.0,0.02686166763305664,5.0,4.0,1.0
214,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9470907891747751,0.0,0.020615100860595703,4.0,3.0,1.0
215,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.9659737868517073,0.0,0.02126288414001465,4.0,3.0,1.0
216,explaGraphs,osrcd,counter,counter,7,7,7,7,17,1,0.9456833360399045,0.0,0.053438425064086914,7.0,7.0,1.0
217,explaGraphs,osrcd,support,support,7,7,7,7,17,1,0.9544173962957895,0.0,0.05382037162780762,7.0,7.0,1.0
218,explaGraphs,osrcd,support,support,7,6,7,6,14,1,0.951307145973883,0.0,0.046492576599121094,7.0,6.0,1.0
219,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9468689201397753,0.0,0.026618242263793945,5.0,4.0,1.0
220,explaGraphs,osrcd,support,support,7,7,7,7,17,1,0.9342846541942822,0.0,0.054541826248168945,7.0,7.0,1.0
221,explaGraphs,osrcd,counter,counter,7,6,7,6,14,1,0.9533345046013713,0.0,0.04676246643066406,7.0,6.0,1.0
222,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9528720500906969,0.0,0.024909019470214844,5.0,4.0,1.0
223,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9625052875950004,0.0,0.024325132369995117,5.0,4.0,1.0
224,explaGraphs,osrcd,counter,counter,8,7,8,7,18,1,0.9403340995134559,0.0,0.0647890567779541,8.0,7.0,1.0
225,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9658838195337841,0.0,0.03342795372009277,6.0,5.0,1.0
226,explaGraphs,osrcd,support,support,6,5,6,5,12,1,0.9659591450343881,0.0,0.03713631629943848,6.0,5.0,1.0
227,explaGraphs,osrcd,support,support,7,6,7,6,14,1,0.9528822662216493,0.0,0.04660916328430176,7.0,6.0,1.0
228,explaGraphs,osrcd,support,support,7,6,7,6,14,1,0.9375462998864403,0.0,0.04736065864562988,7.0,6.0,1.0
229,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9596947828203273,0.0,0.034162044525146484,6.0,5.0,1.0
230,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9758897045377762,0.0,0.02291083335876465,4.0,3.0,1.0
231,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9584865392761331,0.0,0.02004265785217285,4.0,3.0,1.0
232,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9578206276083503,0.0,0.024453163146972656,5.0,4.0,1.0
233,explaGraphs,osrcd,counter,counter,6,5,6,5,10,1,0.9558439287867694,0.0,0.0336155891418457,6.0,5.0,1.0
234,explaGraphs,osrcd,counter,counter,7,6,7,6,14,1,0.949564228390796,0.0,0.04616498947143555,7.0,6.0,1.0
235,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9662435578013919,0.0,0.020612716674804688,4.0,3.0,1.0
236,explaGraphs,osrcd,support,support,7,6,7,6,14,1,0.9651395571092646,0.0,0.04620552062988281,7.0,6.0,1.0
237,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.959161263096702,0.0,0.024323463439941406,5.0,4.0,1.0
238,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9577051586195111,0.0,0.024415254592895508,5.0,4.0,1.0
239,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9434933457671469,0.0,0.024608612060546875,5.0,4.0,1.0
240,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9550753312800657,0.0,0.024404287338256836,5.0,4.0,1.0
241,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.9886329686793225,0.0,0.019844770431518555,4.0,3.0,1.0
242,explaGraphs,osrcd,support,support,6,5,6,5,12,1,0.950646102953406,0.0,0.0366969108581543,6.0,5.0,1.0
243,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.9743959571806136,0.0,0.023734092712402344,4.0,3.0,1.0
244,explaGraphs,osrcd,support,support,8,7,8,7,18,1,0.9438233909308278,0.0,0.07706904411315918,8.0,7.0,1.0
245,explaGraphs,osrcd,support,support,7,6,7,6,14,1,0.9597052021573804,0.0,0.04788708686828613,7.0,6.0,1.0
246,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9655874379130922,0.0,0.020927906036376953,4.0,3.0,1.0
247,explaGraphs,osrcd,support,support,7,8,7,8,17,1,0.9533441596378848,0.0,0.053354501724243164,7.0,8.0,1.0
248,explaGraphs,osrcd,support,support,8,7,8,7,18,1,0.9373284395698658,0.0,0.06599164009094238,8.0,7.0,1.0
249,explaGraphs,osrcd,support,support,7,7,7,7,17,1,0.9666061169922685,0.0,0.05454373359680176,7.0,7.0,1.0
250,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9220841892113358,0.0,0.033905744552612305,6.0,5.0,1.0
251,explaGraphs,osrcd,counter,counter,7,6,7,6,14,1,0.9558286850364518,0.0,0.046201467514038086,7.0,6.0,1.0
252,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9322953207285923,0.0,0.02497124671936035,5.0,4.0,1.0
253,explaGraphs,osrcd,counter,counter,8,7,8,7,18,1,0.9453322648038791,0.0,0.06529927253723145,8.0,7.0,1.0
254,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9564941014137845,0.0,0.03267931938171387,6.0,5.0,1.0
255,explaGraphs,osrcd,support,support,7,8,7,8,17,1,0.9654790400661436,0.0,0.053802490234375,7.0,8.0,1.0
256,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.964425362727024,0.0,0.0216214656829834,4.0,3.0,1.0
257,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9786695162486982,0.0,0.01882481575012207,4.0,3.0,1.0
258,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.967002862341052,0.0,0.024422407150268555,5.0,4.0,1.0
259,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9673184656573264,0.0,0.03960108757019043,6.0,5.0,1.0
260,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9771481526741567,0.0,0.01999354362487793,4.0,3.0,1.0
261,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.957607541134826,0.0,0.024047136306762695,5.0,4.0,1.0
262,explaGraphs,osrcd,support,support,9,8,9,8,22,1,0.9482726965951661,0.0,0.09756922721862793,9.0,8.0,1.0
263,explaGraphs,osrcd,support,support,9,8,9,8,22,1,0.9522262877443476,0.0,0.10619354248046875,9.0,8.0,1.0
264,explaGraphs,osrcd,support,support,8,8,8,8,21,1,0.9662055130010889,0.0,0.07515501976013184,8.0,8.0,1.0
265,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9694151633214844,0.0,0.02519059181213379,5.0,4.0,1.0
266,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9465762649786914,0.0,0.02453327178955078,5.0,4.0,1.0
267,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9580901505179862,0.0,0.020767688751220703,4.0,3.0,1.0
268,explaGraphs,osrcd,support,support,6,5,6,5,12,1,0.9732816786574531,0.0,0.036594390869140625,6.0,5.0,1.0
269,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.953798710837872,0.0,0.03253650665283203,6.0,5.0,1.0
270,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9726363818599608,0.0,0.03296327590942383,6.0,5.0,1.0
271,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9447083104113202,0.0,0.03336739540100098,6.0,5.0,1.0
272,explaGraphs,osrcd,support,support,7,6,7,6,14,1,0.9533184267860733,0.0,0.0466303825378418,7.0,6.0,1.0
273,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9622235057546407,0.0,0.02062702178955078,4.0,3.0,1.0
274,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9508764559329684,0.0,0.02437591552734375,5.0,4.0,1.0
275,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9636543261084426,0.0,0.021062612533569336,4.0,3.0,1.0
276,explaGraphs,osrcd,support,support,7,6,7,6,14,1,0.9460364597142239,0.0,0.045866966247558594,7.0,6.0,1.0
277,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.977198778041271,0.0,0.03329634666442871,6.0,5.0,1.0
278,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9586599268065685,0.0,0.024237394332885742,5.0,4.0,1.0
279,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9544636677589196,0.0,0.02446603775024414,5.0,4.0,1.0
280,explaGraphs,osrcd,counter,counter,5,4,5,4,8,1,0.9626350915843531,0.0,0.027462244033813477,5.0,4.0,1.0
281,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9545206712303087,0.0,0.024575233459472656,5.0,4.0,1.0
282,explaGraphs,osrcd,support,support,8,8,8,8,21,1,0.9593730017747845,0.0,0.07129573822021484,8.0,8.0,1.0
283,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9613801875520802,0.0,0.02556157112121582,5.0,4.0,1.0
284,explaGraphs,osrcd,support,support,5,4,5,4,8,1,0.9456954918735492,0.0,0.02749466896057129,5.0,4.0,1.0
285,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9530782386228733,0.0,0.02064824104309082,4.0,3.0,1.0
286,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9618113640012427,0.0,0.023164749145507812,5.0,4.0,1.0
287,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9357317037966745,0.0,0.033191680908203125,6.0,5.0,1.0
288,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9615163385888258,0.0,0.024672985076904297,5.0,4.0,1.0
289,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.971611897692637,0.0,0.024608373641967773,5.0,4.0,1.0
290,explaGraphs,osrcd,support,support,8,7,8,7,18,1,0.9664269478144267,0.0,0.06560158729553223,8.0,7.0,1.0
291,explaGraphs,osrcd,counter,counter,8,7,8,7,18,1,0.9590273316972111,0.0,0.06603646278381348,8.0,7.0,1.0
292,explaGraphs,osrcd,counter,counter,6,5,6,5,10,1,0.9474134818445262,0.0,0.033186912536621094,6.0,5.0,1.0
293,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9713394237311481,0.0,0.021309852600097656,4.0,3.0,1.0
294,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9540124298492526,0.0,0.024130821228027344,5.0,4.0,1.0
295,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9500721748874524,0.0,0.02471327781677246,5.0,4.0,1.0
296,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9450044802798168,0.0,0.020606040954589844,4.0,3.0,1.0
297,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9352468017606456,0.0,0.02448892593383789,5.0,4.0,1.0
298,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9472562710737079,0.0,0.024524450302124023,5.0,4.0,1.0
299,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9694266878290597,0.0,0.021399736404418945,4.0,3.0,1.0
300,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.943762195070024,0.0,0.03292679786682129,6.0,5.0,1.0
301,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9366792788732019,0.0,0.024224281311035156,5.0,4.0,1.0
302,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9551792471231192,0.0,0.024600744247436523,5.0,4.0,1.0
303,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9723683782878779,0.0,0.02487468719482422,5.0,4.0,1.0
304,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9758308602483093,0.0,0.024629831314086914,5.0,4.0,1.0
305,explaGraphs,osrcd,counter,counter,6,5,6,5,10,1,0.9722554464519272,0.0,0.03289508819580078,6.0,5.0,1.0
306,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9337959480006489,0.0,0.020826339721679688,4.0,3.0,1.0
307,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9635066851773894,0.0,0.02512335777282715,5.0,4.0,1.0
308,explaGraphs,osrcd,support,support,8,7,8,7,18,1,0.9574882793136384,0.0,0.06369328498840332,8.0,7.0,1.0
309,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9373429729810245,0.0,0.02519679069519043,5.0,4.0,1.0
310,explaGraphs,osrcd,support,support,7,6,7,6,14,1,0.9685476384164415,0.0,0.04568338394165039,7.0,6.0,1.0
311,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9513648280258725,0.0,0.02435302734375,5.0,4.0,1.0
312,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.9598673212696485,0.0,0.021824359893798828,4.0,3.0,1.0
313,explaGraphs,osrcd,counter,counter,7,7,7,7,16,1,0.9505970510337888,0.0,0.05099940299987793,7.0,7.0,1.0
314,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9637903340310413,0.0,0.02508068084716797,5.0,4.0,1.0
315,explaGraphs,osrcd,support,support,9,8,9,8,22,1,0.9518462019304206,0.0,0.09764218330383301,9.0,8.0,1.0
316,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9605912899746505,0.0,0.025627613067626953,5.0,4.0,1.0
317,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9493124644386332,0.0,0.020812511444091797,4.0,3.0,1.0
318,explaGraphs,osrcd,counter,counter,6,6,6,6,13,1,0.9370118717838395,0.0,0.04037880897521973,6.0,6.0,1.0
319,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.950019499808956,0.0,0.020444869995117188,4.0,3.0,1.0
320,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9502606952851319,0.0,0.024514436721801758,5.0,4.0,1.0
321,explaGraphs,osrcd,support,support,6,6,6,6,13,1,0.9581185287217454,0.0,0.039170026779174805,6.0,6.0,1.0
322,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9517524953587904,0.0,0.024797677993774414,5.0,4.0,1.0
323,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9594998149431707,0.0,0.02448725700378418,5.0,4.0,1.0
324,explaGraphs,osrcd,counter,counter,5,4,5,4,8,1,0.9377192723007652,0.0,0.028044462203979492,5.0,4.0,1.0
325,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.964964760997349,0.0,0.024718046188354492,5.0,4.0,1.0
326,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9452358592161222,0.0,0.03244280815124512,6.0,5.0,1.0
327,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9498274644955731,0.0,0.021381855010986328,4.0,3.0,1.0
328,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.9742319876531592,0.0,0.021542787551879883,4.0,3.0,1.0
329,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9610360538915251,0.0,0.024786710739135742,5.0,4.0,1.0
330,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.9442213125506776,0.0,0.02201056480407715,4.0,3.0,1.0
331,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.9520391034119611,0.0,0.02142190933227539,4.0,3.0,1.0
332,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9758057655955314,0.0,0.017761707305908203,4.0,3.0,1.0
333,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9782229442633085,0.0,0.0212249755859375,4.0,3.0,1.0
334,explaGraphs,osrcd,support,support,5,5,5,5,9,1,0.9646231241124297,0.0,0.029561758041381836,5.0,5.0,1.0
335,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.92816400160515,0.0,0.02483344078063965,5.0,4.0,1.0
336,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9631991015611683,0.0,0.03348994255065918,6.0,5.0,1.0
337,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.960978615122976,0.0,0.021091699600219727,4.0,3.0,1.0
338,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.9574790693043664,0.0,0.021160602569580078,4.0,3.0,1.0
339,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9640001583356367,0.0,0.020616769790649414,4.0,3.0,1.0
340,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9529209169822563,0.0,0.03326773643493652,6.0,5.0,1.0
341,explaGraphs,osrcd,counter,counter,8,7,8,7,18,1,0.9571729386515992,0.0,0.06407928466796875,8.0,7.0,1.0
342,explaGraphs,osrcd,support,support,5,4,5,4,8,1,0.962012738259418,0.0,0.02764892578125,5.0,4.0,1.0
343,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9593701241935478,0.0,0.019875764846801758,4.0,3.0,1.0
344,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.96635318392151,0.0,0.023913145065307617,5.0,4.0,1.0
345,explaGraphs,osrcd,support,support,8,7,8,7,18,1,0.957972447611519,0.0,0.06517672538757324,8.0,7.0,1.0
346,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9641918419069107,0.0,0.01970195770263672,4.0,3.0,1.0
347,explaGraphs,osrcd,support,support,5,4,5,4,8,1,0.9761637298309443,0.0,0.026932716369628906,5.0,4.0,1.0
348,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.9674143846869051,0.0,0.02162003517150879,4.0,3.0,1.0
349,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9585417037187738,0.0,0.020955324172973633,4.0,3.0,1.0
350,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9625868331540138,0.0,0.0220644474029541,5.0,4.0,1.0
351,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9541829370527555,0.0,0.024214744567871094,5.0,4.0,1.0
352,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9634473512814531,0.0,0.02059483528137207,4.0,3.0,1.0
353,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9546700761964946,0.0,0.02044224739074707,4.0,3.0,1.0
354,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9492576079504377,0.0,0.020724058151245117,4.0,3.0,1.0
355,explaGraphs,osrcd,support,support,4,4,4,4,4,1,0.9448087688122809,0.0,0.02117013931274414,4.0,4.0,1.0
356,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.9575459321457572,0.0,0.02088761329650879,4.0,3.0,1.0
357,explaGraphs,osrcd,support,support,7,6,7,6,14,1,0.9518497138179036,0.0,0.046680450439453125,7.0,6.0,1.0
358,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9736339459751021,0.0,0.024682044982910156,5.0,4.0,1.0
359,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9609826203548826,0.0,0.0328829288482666,6.0,5.0,1.0
360,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9788019394071652,0.0,0.01904892921447754,4.0,3.0,1.0
361,explaGraphs,osrcd,support,support,5,4,5,4,8,1,0.9876944050533355,0.0,0.02675914764404297,5.0,4.0,1.0
362,explaGraphs,osrcd,support,support,4,4,4,4,4,1,0.9720639337321849,0.0,0.020509719848632812,4.0,4.0,1.0
363,explaGraphs,osrcd,counter,counter,5,4,5,4,8,1,0.9466552614277659,0.0,0.027528047561645508,5.0,4.0,1.0
364,explaGraphs,osrcd,support,support,6,5,6,5,12,1,0.9501681869671293,0.0,0.03691267967224121,6.0,5.0,1.0
365,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9697612487770771,0.0,0.020818233489990234,4.0,3.0,1.0
366,explaGraphs,osrcd,support,support,7,6,7,6,14,1,0.9548613607581478,0.0,0.04599285125732422,7.0,6.0,1.0
367,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9647897308471861,0.0,0.02437591552734375,5.0,4.0,1.0
368,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9686426591713105,0.0,0.02054762840270996,4.0,3.0,1.0
369,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.957616556097323,0.0,0.020610809326171875,4.0,3.0,1.0
370,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.9748691267375216,0.0,0.021439790725708008,4.0,3.0,1.0
371,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9776235782383816,0.0,0.01962733268737793,4.0,3.0,1.0
372,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9474191309066626,0.0,0.024617910385131836,5.0,4.0,1.0
373,explaGraphs,osrcd,support,support,5,5,5,5,8,1,0.9500140300476455,0.0,0.027400493621826172,5.0,5.0,1.0
374,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9561307319984661,0.0,0.03233647346496582,6.0,5.0,1.0
375,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9635867581264689,0.0,0.024447917938232422,5.0,4.0,1.0
376,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9580377991538993,0.0,0.025182008743286133,5.0,4.0,1.0
377,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9644480516231377,0.0,0.02436995506286621,5.0,4.0,1.0
378,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9599714550577398,0.0,0.0241241455078125,5.0,4.0,1.0
379,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9620937945573834,0.0,0.0206601619720459,4.0,3.0,1.0
380,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.956818833480722,0.0,0.02050614356994629,4.0,3.0,1.0
381,explaGraphs,osrcd,support,support,5,4,5,4,8,1,0.9581310469640483,0.0,0.027636051177978516,5.0,4.0,1.0
382,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9472050971476003,0.0,0.019744396209716797,4.0,3.0,1.0
383,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.9721313828935194,0.0,0.021643400192260742,4.0,3.0,1.0
384,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.957331725500967,0.0,0.024517536163330078,5.0,4.0,1.0
385,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.971965079460998,0.0,0.019718647003173828,4.0,3.0,1.0
386,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9471963654304596,0.0,0.020658254623413086,4.0,3.0,1.0
387,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9340966097411376,0.0,0.032991886138916016,6.0,5.0,1.0
388,explaGraphs,osrcd,support,support,7,6,7,6,14,1,0.9604726328711884,0.0,0.04705548286437988,7.0,6.0,1.0
389,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9528653843870867,0.0,0.024512529373168945,5.0,4.0,1.0
390,explaGraphs,osrcd,support,support,6,5,6,5,10,1,0.9415242852640852,0.0,0.03256678581237793,6.0,5.0,1.0
391,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9531829251786267,0.0,0.02589726448059082,5.0,4.0,1.0
392,explaGraphs,osrcd,counter,counter,6,5,6,5,10,1,0.9499479469762796,0.0,0.0336461067199707,6.0,5.0,1.0
393,explaGraphs,osrcd,counter,counter,6,5,6,5,10,1,0.9469527372222407,0.0,0.032752037048339844,6.0,5.0,1.0
394,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.9472166475581578,0.0,0.0213015079498291,4.0,3.0,1.0
395,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9525989505521416,0.0,0.02591419219970703,5.0,4.0,1.0
396,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9602616343917372,0.0,0.02405714988708496,5.0,4.0,1.0
397,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9712397898828723,0.0,0.02068924903869629,4.0,3.0,1.0
398,explaGraphs,osrcd,support,support,7,6,7,6,14,1,0.9494957590600505,0.0,0.046448707580566406,7.0,6.0,1.0
399,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9470732059383942,0.0,0.025371313095092773,5.0,4.0,1.0
400,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9604590891732758,0.0,0.021140336990356445,4.0,3.0,1.0
401,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9457974234153282,0.0,0.02465987205505371,5.0,4.0,1.0
402,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9469087396830375,0.0,0.020249366760253906,4.0,3.0,1.0
403,explaGraphs,osrcd,counter,counter,4,3,4,3,4,1,0.9443518003711643,0.0,0.022051572799682617,4.0,3.0,1.0
404,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9657573128391302,0.0,0.02060675621032715,4.0,3.0,1.0
405,explaGraphs,osrcd,support,support,7,6,7,6,14,1,0.9520927642686449,0.0,0.045975446701049805,7.0,6.0,1.0
406,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.946638630013238,0.0,0.02521347999572754,5.0,4.0,1.0
407,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9492528608944558,0.0,0.02066206932067871,4.0,3.0,1.0
408,explaGraphs,osrcd,counter,counter,5,4,5,4,6,1,0.9318944303616785,0.0,0.024589061737060547,5.0,4.0,1.0
409,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9373028831567843,0.0,0.027839183807373047,5.0,4.0,1.0
410,explaGraphs,osrcd,support,support,7,6,7,6,14,1,0.9410063483772791,0.0,0.046196937561035156,7.0,6.0,1.0
411,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9638205957133751,0.0,0.026214599609375,5.0,4.0,1.0
412,explaGraphs,osrcd,counter,counter,6,5,6,5,10,1,0.9586346819918655,0.0,0.0333404541015625,6.0,5.0,1.0
413,explaGraphs,osrcd,counter,counter,4,3,4,3,3,1,0.9451498137158116,0.0,0.021195411682128906,4.0,3.0,1.0
414,explaGraphs,osrcd,support,support,5,4,5,4,8,1,0.9684803007552413,0.0,0.027503013610839844,5.0,4.0,1.0
415,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9521206028984225,0.0,0.024472713470458984,5.0,4.0,1.0
416,explaGraphs,osrcd,support,support,4,3,4,3,4,1,0.9513819299111103,0.0,0.021579265594482422,4.0,3.0,1.0
417,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9657971750897577,0.0,0.025537490844726562,5.0,4.0,1.0
418,explaGraphs,osrcd,support,support,5,4,5,4,8,1,0.9658375682486124,0.0,0.02760148048400879,5.0,4.0,1.0
419,explaGraphs,osrcd,support,support,5,4,5,4,6,1,0.9645076276049853,0.0,0.024474620819091797,5.0,4.0,1.0
420,explaGraphs,osrcd,support,support,4,3,4,3,3,1,0.9625491453416738,0.0,0.020703554153442383,4.0,3.0,1.0
